US_L4CODE;US_L4NAME;US_L3CODE;US_L3NAME;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;L4_KEY;L3_KEY;L2_KEY;L1_KEY
6s;San Francisco Peninsula;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6s  San Francisco Peninsula;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6s;San Francisco Peninsula;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6s  San Francisco Peninsula;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6t;Bay Terraces/Lower Santa Clara Valley;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6t  Bay Terraces/Lower Santa Clara Valley;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6t;Bay Terraces/Lower Santa Clara Valley;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6t  Bay Terraces/Lower Santa Clara Valley;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6t;Bay Terraces/Lower Santa Clara Valley;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6t  Bay Terraces/Lower Santa Clara Valley;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6t;Bay Terraces/Lower Santa Clara Valley;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6t  Bay Terraces/Lower Santa Clara Valley;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6t;Bay Terraces/Lower Santa Clara Valley;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6t  Bay Terraces/Lower Santa Clara Valley;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6u;Livermore Hills and Valleys;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6u  Livermore Hills and Valleys;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6v;Upper Santa Clara Valley;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6v  Upper Santa Clara Valley;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6w;Monterey Bay Plains and Terraces;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6w  Monterey Bay Plains and Terraces;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6w;Monterey Bay Plains and Terraces;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6w  Monterey Bay Plains and Terraces;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6x;Leeward Hills;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6x Leeward Hills;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6y;Gabilan Range;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6y  Gabilan Range;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
6z;Diablo Range;6;Central California Foothills and Coastal Mountains;11.1.1;California Coastal Sage, Chaparral, and Oak Woodlands;11.1;MEDITERRANEAN CALIFORNIA;11;MEDITERRANEAN CALIFORNIA;6z  Diablo Range;6  Central California Foothills and Coastal Mountains;11.1  MEDITERRANEAN CALIFORNIA;11  MEDITERRANEAN CALIFORNIA
70a;Permian Hills;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70a  Permian Hills;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70b;Monongahela Transition Zone;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70b  Monongahela Transition Zone;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70b;Monongahela Transition Zone;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70b  Monongahela Transition Zone;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70b;Monongahela Transition Zone;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70b  Monongahela Transition Zone;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70c;Pittsburgh Low Plateau;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70c  Pittsburgh Low Plateau;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70d;Knobs-Lower Scioto Dissected Plateau;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70d  Knobs-Lower Scioto Dissected Plateau;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70e;Unglaciated Upper Muskingum Basin;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70e  Unglaciated Upper Muskingum Basin;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70f;Ohio/Kentucky Carboniferous Plateau;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70f  Ohio/Kentucky Carboniferous Plateau;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70g;Northern Forested Plateau Escarpment;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70g  Northern Forested Plateau Escarpment;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
70h;Carter Hills;70;Western Allegheny Plateau;8.4.3;Western Allegheny Plateau;8.4;OZARK/OUACHITA-APPALACHIAN FORESTS;8;EASTERN TEMPERATE FORESTS;70h  Carter Hills;70  Western Allegheny Plateau;8.4  OZARK/OUACHITA-APPALACHIAN FORESTS;8  EASTERN TEMPERATE FORESTS
71a;Crawford-Mammoth Cave Uplands;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71a  Crawford-Mammoth Cave Uplands;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71b;Mitchell Plain;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71b  Mitchell Plain;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71c;Knobs-Norman Upland;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71c  Knobs-Norman Upland;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71c;Knobs-Norman Upland;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71c  Knobs-Norman Upland;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71d;Outer Bluegrass;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71d  Outer Bluegrass;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71e;Western Pennyroyal Karst Plain;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71e  Western Pennyroyal Karst Plain;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71f;Western Highland Rim;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71f  Western Highland Rim;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71g;Eastern Highland Rim;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71g  Eastern Highland Rim;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71h;Outer Nashville Basin;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71h  Outer Nashville Basin;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71i;Inner Nashville Basin;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71i  Inner Nashville Basin;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71j;Little Mountain;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71j  Little Mountain;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71k;Hills of the Bluegrass;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71k  Hills of the Bluegrass;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71l;Inner Bluegrass;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71l  Inner Bluegrass;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71m;Northern Shawnee Hills;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71m  Northern Shawnee Hills;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71m;Northern Shawnee Hills;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71m  Northern Shawnee Hills;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71n;Southern Shawnee Hills;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71n  Southern Shawnee Hills;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
71n;Southern Shawnee Hills;71;Interior Plateau;8.3.3;Interior Plateau;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;71n  Southern Shawnee Hills;71  Interior Plateau;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72a;Wabash-Ohio Bottomlands;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72a  Wabash-Ohio Bottomlands;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72b;Glaciated Wabash Lowlands;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72b  Glaciated Wabash Lowlands;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72c;Green River-Southern Wabash Lowlands;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72c  Green River-Southern Wabash Lowlands;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72c;Green River-Southern Wabash Lowlands;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72c  Green River-Southern Wabash Lowlands;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72d;Upper Mississippi Alluvial Plain;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72d  Upper Mississippi Alluvial Plain;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72d;Upper Mississippi Alluvial Plain;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72d  Upper Mississippi Alluvial Plain;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72e;Middle Mississippi Alluvial Plain;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72e  Middle Mississippi Alluvial Plain;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72f;River Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72f  River Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72g;Southern Ozarkian River Bluffs;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72g  Southern Ozarkian River Bluffs;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72h;Caseyville Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72h  Caseyville Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72i;Western Dissected Illinoian Till Plain;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72i  Western Dissected Illinoian Till Plain;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72i;Western Dissected Illinoian Till Plain;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72i  Western Dissected Illinoian Till Plain;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72j;Southern Illinoian Till Plain;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72j  Southern Illinoian Till Plain;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72k;Cretaceous Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72k  Cretaceous Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72l;Karstic Northern Ozarkian River Bluffs;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72l  Karstic Northern Ozarkian River Bluffs;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72m;Wabash River Bluffs and Low Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72m  Wabash River Bluffs and Low Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72m;Wabash River Bluffs and Low Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72m  Wabash River Bluffs and Low Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72m;Wabash River Bluffs and Low Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72m  Wabash River Bluffs and Low Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72m;Wabash River Bluffs and Low Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72m  Wabash River Bluffs and Low Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
72m;Wabash River Bluffs and Low Hills;72;Interior River Valleys and Hills;8.3.2;Interior River Valleys and Hills;8.3;SOUTHEASTERN USA PLAINS;8;EASTERN TEMPERATE FORESTS;72m  Wabash River Bluffs and Low Hills;72  Interior River Valleys and Hills;8.3  SOUTHEASTERN USA PLAINS;8  EASTERN TEMPERATE FORESTS
73a;Northern Holocene Meander Belts;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73a  Northern Holocene Meander Belts;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
73b;Northern Pleistocene Valley Trains;73;Mississippi Alluvial Plain;8.5.2;Mississippi Alluvial Plain;8.5;MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8;EASTERN TEMPERATE FORESTS;73b  Northern Pleistocene Valley Trains;73  Mississippi Alluvial Plain;8.5  MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS;8  EASTERN TEMPERATE FORESTS
